id,food_type
387971,Bakery  Desserts  Fast Food
387982,Pan-Asian
387982,Thai
387982,Chinese
387982,Mughlai
387982,Snacks
388040,Ice Cream
388040,Desserts
388098,North Indian
388141,Chinese  Indian  Biryani
388599,Continental
388602,Biryani
388602,Chinese
388602,South Indian
388667,North Indian
388730,South Indian
388747,Indian
388772,North Indian
388850,Fast Food
388850,Snacks
388850,Italian
388850,Chinese
388850,Beverages
388866,Cafe
388866,Indian
388866,Desserts
388966,Chinese
388966,Snacks
388994,Chinese
388994,Biryani
388994,Combo
388994,Kebabs
388996,Tandoor
388996,Indian
388996,Mughlai
389001,North Indian
389001,Chinese
389009,Chinese
389009,Continental
389009,Pizzas
389009,Pastas
389009,Beverages
389104,North Indian
389104,Punjabi
389104,Gujarati
389139,Fast Food
389139,Beverages
389226,Biryani
389226,Chinese
389226,North Indian
389226,Fast Food
389226,Pizzas
389261,Pizzas
389261,Beverages
389317,Thalis
389317,Combo
389317,North Indian
389367,Indian
389367,Kebabs
389367,Combo
389388,Beverages
389441,Beverages
389441,Fast Food
389441,Salads
389441,Snacks
389517,Arabian
389547,Biryani  Indian  Tandoor  Punjabi
389596,Snacks
389596,Sweets
389637,Chinese
389637,North Indian
389637,Snacks
389637,Biryani
389637,Combo
389637,Tandoor
389704,Sweets
389704,Snacks
389704,Combo
389732,Bakery
389732,Desserts
389732,Snacks
389802,Fast Food
389802,Beverages
389802,Pizzas
389858,North Indian
389882,Chinese
389882,Biryani
389902,North Indian
389902,Tandoor
389902,Biryani
389902,Kebabs
389944,Indian
390123,North Indian
390123,Biryani
390123,Combo
390123,Snacks
390140,Chinese
390140,Indian
390147,North Indian
390147,Italian
390153,North Indian
390153,Biryani
390153,Combo
390153,Snacks
390279,Chinese
390279,Indian
390279,Beverages
390321,Chinese  North Indian  Seafood
390376,Biryani
390376,Chinese
390394,Indian
390395,Chinese
390395,Punjabi
390395,Rajasthani
390408,Punjabi
390408,North Indian
390417,Indian
390480,North Indian
390480,Chinese
390480,Mughlai
390480,Seafood
390613,Indian
390645,Indian
390645,Thalis
390645,Tandoor
390645,Seafood
390645,Chinese
390645,Biryani
390716,Desserts  Bakery
390760,North Indian
390760,Mughlai
390760,Chinese
390760,Barbecue
390760,Grill
390760,Seafood
390760,Biryani
390867,Chinese
390887,Desserts
390887,Fast Food
390946,Arabian
391038,North Indian
391038,Biryani
391038,Combo
391038,Snacks
391098,North Indian
391098,Biryani
391098,Combo
391098,Snacks
391167,Indian
391167,Snacks
391172,Biryani
391189,Pizzas
391189,Pastas
391195,Biryani
391343,Indian
391343,Biryani
391343,Tandoor
391408,North Indian
391421,Chinese
391428,North Indian
391428,Fast Food
391430,Snacks
391430,South Indian
391430,Beverages
391434,North Indian
391434,Biryani
391466,Chinese
391466,Mughlai
391466,Indian
391466,Snacks
391466,Combo
391592,North Indian
391592,Home Food
391592,Indian
391592,Beverages
391592,Thalis
391592,Combo
391606,Arabian
391610,Lebanese
391610,North Eastern
391610,Kebabs
391610,Mughlai
391610,Fast Food
391610,Biryani
391610,Desserts
391610,Beverages
391610,Indian
391610,Combo
391743,Ice Cream
391743,Desserts
391743,Beverages
391770,Arabian
391770,Chinese
391770,Tandoor
391770,Grill
391770,Combo
391770,Beverages
391778,Chinese
391783,Fast Food
391783,Seafood
391794,Fast Food
391794,Kebabs
391794,Grill
391794,Tandoor
391816,American
391832,Biryani
391832,Tandoor
391832,Mughlai
391855,North Indian
391989,Combo
391989,Indian
392056,Indian
392056,Chinese
392056,Biryani
392056,Tandoor
392156,American  Mexican  Indian  Fast Food  Snacks  Combo
392201,Juices
392201,Salads
392211,Chinese
392224,Fast Food  Chinese  Asian  Thai  Oriental  Pan-Asian  Seafood  Combo
392280,Fast Food
392283,Chaat
392283,Snacks
392342,Indian
392360,Tandoor
392360,Indian
392360,Continental
392360,Pizzas
392378,North Indian
392378,Chinese
392378,Mexican
392378,Italian
392378,Tandoor
392378,Ice Cream
392431,Indian
392457,Biryani
392457,Chinese
392457,Indian
392544,Chinese
392544,North Indian
392544,Fast Food
392544,Thalis
392605,Ice Cream
392620,Mangalorean
392620,North Indian
392688,Bengali
392688,Oriya
392688,Indian
392828,North Indian
392828,Chinese
392828,Biryani
392828,Fast Food
392850,North Indian
392850,Tandoor
392850,Chinese
392850,South Indian
393008,Indian
393105,Pizzas
393105,Beverages
393105,Desserts
393105,Snacks
393106,Pizzas
393106,Beverages
393106,Desserts
393106,Snacks
393107,Healthy Food
393107,Pizzas
393107,North Indian
393107,Thalis
393107,Biryani
393108,Biryani
393108,Mughlai
393108,Kebabs
393108,North Indian
393108,Desserts
393108,Beverages
393108,Combo
393148,North Indian
393157,Indian
393157,Fast Food
393157,Snacks
393385,Chinese
393385,North Indian
393385,Thalis
393386,Combo
393388,Indian
393402,Chinese
393402,Continental
393402,Indian
393402,Fast Food
393495,Bakery
393495,Pizzas
393495,Desserts
393526,Ice Cream
393526,Healthy Food
393526,Keto
393526,Desserts
393526,Snacks
393526,Beverages
393526,Bakery
393560,Biryani
393560,Chinese
393560,Indian
393560,Combo
393560,North Indian
393591,Desserts
393592,Desserts
393593,Desserts
393594,Desserts
393595,Desserts
393652,Indian
393656,Combo
393672,Continental
393672,Ice Cream
393672,Bakery
393672,Beverages
393674,North Indian
393674,Chinese
393674,Italian
393674,Combo
393705,Bakery
393706,Tandoor
393706,Indian
393706,Chinese
393706,Biryani
393706,Beverages
393761,Chinese
393761,Thalis
393761,Snacks
393835,Chinese
393835,Pan-Asian
393835,Tibetan
393864,Chinese
393867,Combo
393867,Thalis
393867,Indian
393882,Combo
393891,South Indian
393891,Biryani
393891,Seafood
393891,Fast Food
393897,Punjabi
394067,Pizzas
394067,Continental
394067,Desserts
394067,Snacks
394067,Beverages
394201,South Indian
394201,Beverages
394201,Snacks
394201,Combo
394231,Healthy Food
394249,North Indian
394249,Chinese
394249,Continental
394249,Desserts
394249,Beverages
394249,Mughlai
394267,Indian
394310,Biryani
394330,Chinese
394334,Biryani
394334,Chinese
394334,Indian
394335,Indian
394335,Chinese
394591,Chinese
394591,Asian
394591,Pan-Asian
394591,Oriental
394591,Thai
394591,Tibetan
394591,Burmese
394591,Seafood
394591,Desserts
394591,Beverages
394603,Chinese  Tibetan  Nepalese  Pizzas  Snacks  Beverages  Combo
394642,Indian
394651,Biryani
394651,Chinese
394651,Tandoor
394705,North Indian
394705,Pizzas
394705,Pastas
394739,Chinese
394739,Indian
394749,Salads
394749,Healthy Food
394749,Desserts
394749,Beverages
394769,Biryani  North Indian
394784,Desserts
394784,Bakery
394784,Beverages
394786,Juices
394786,Continental
394904,Japanese
394904,Korean
394904,Barbecue
395067,Fast Food
395067,Chaat
395067,Juices
395067,Beverages
395169,American
395169,Continental
395169,Fast Food
395169,Desserts
395169,Beverages
395202,American
395202,Continental
395202,Fast Food
395202,Desserts
395202,Beverages
395261,American
395261,Continental
395261,Fast Food
395261,Desserts
395261,Beverages
395319,American
395319,Continental
395319,Fast Food
395319,Desserts
395319,Beverages
395334,American
395334,Continental
395334,Fast Food
395334,Desserts
395334,Beverages
395356,American
395356,Continental
395356,Fast Food
395356,Desserts
395356,Beverages
395605,North Indian
395605,Tandoor
395605,Chinese
395765,Biryani
395765,Kebabs
395765,Mughlai
395765,North Indian
395773,Fast Food
395939,American
395939,Fast Food
395939,Snacks
396060,North Indian
396060,Lucknowi
396060,Biryani
396060,Chinese
396069,Indian
396069,Biryani
396108,Continental
396108,Indian
396108,Seafood
396108,Asian
396108,Chaat
396108,Desserts
396127,Chinese
396127,Italian
396127,Beverages
396127,Pizzas
396127,Snacks
396189,North Indian
396189,Punjabi
396189,Fast Food
396189,Indian
396189,Beverages
396189,Snacks
396189,Healthy Food
396274,Chaat
396274,Fast Food
396274,Maharashtrian
396274,Beverages
396318,North Indian
396318,Biryani
396391,Chinese  Indian  Beverages
396534,Chinese
396534,Biryani
396534,Tibetan
396534,Punjabi
396534,American
396534,Desserts
396534,Fast Food
396534,Mexican
396534,Seafood
396555,Indian
396555,Chinese
396555,Fast Food
396558,Indian
396558,Snacks
396592,Biryani
396592,South Indian
396613,Continental
396613,Chinese
396613,Beverages
396613,Indian
396613,American
396613,European
396613,Healthy Food
396613,Italian
396621,Indian
396621,Biryani
396741,Combo
396741,Snacks
396741,Beverages
396741,Desserts
396741,Indian
396742,Biryani
396742,Mughlai
396742,Lucknowi
396742,Hyderabadi
396742,Kebabs
396742,North Indian
396742,Persian
396742,Desserts
396744,Pizzas
396745,Italian
396745,Mexican
396745,Pastas
396746,Ice Cream
396746,Bakery
396746,Desserts
396746,Beverages
396747,North Indian
396747,Chinese
396747,Desserts
396747,Biryani
396748,North Indian
396748,Biryani
396748,Chinese
396748,Asian
396748,Pastas
396748,Desserts
396750,Biryani
396750,Hyderabadi
396750,Lucknowi
396750,North Indian
396750,Mughlai
396750,Combo
396750,Desserts
396752,Beverages
396752,Desserts
396878,Tibetan
396878,Fast Food
396878,Chinese
396878,Asian
396878,Snacks
396878,Continental
396878,Desserts
396878,Beverages
396976,Indian
397037,Indian
397037,Fast Food
397118,Japanese
397118,Asian
397118,Healthy Food
397120,Japanese
397120,Asian
397120,Healthy Food
397128,Healthy Food
397128,Salads
397128,Keto
397442,Chinese  Continental  Indian  Beverages
397493,Indian
397493,Chinese
397493,Combo
397493,Beverages
397566,Chinese
397567,Chinese
397567,North Indian
397567,Continental
397573,Fast Food
397573,Beverages
397573,Snacks
397618,Biryani
397618,Hyderabadi
397618,Indian
397622,North Indian
397630,Andhra
397630,Biryani
397634,Chinese
397634,Biryani
397634,Tandoor
397812,Indian
397812,Biryani
397812,Asian
397812,Tandoor
397812,Grill
397812,Barbecue
397871,Chinese
397918,Fast Food
397995,Fast Food
397995,Beverages
398015,Indian
398095,Desserts
398095,Bakery
398106,Fast Food  Snacks
398128,Indian
398128,Chinese
398141,Mughlai
398141,North Indian
398161,Desserts  Beverages
398230,Kebabs
398230,Tandoor
398230,Fast Food
398257,Hyderabadi
398257,Biryani
398257,Indian
398257,Tandoor
398257,Chinese
398386,Indian
398386,Chinese
398426,North Indian
398426,Chinese
398426,Tandoor
398426,Jain
398440,Snacks
398565,North Indian
398565,Biryani
398574,Fast Food
398591,Indian
398652,American
398652,Continental
398652,Beverages
398652,Desserts
398723,South Indian
398723,Biryani
398723,North Indian
398723,Chettinad
398829,Biryani
398829,Indian
398829,Desserts
398857,Desserts
398873,Chinese
398873,Arabian
398873,Indian
398873,Tandoor
398875,Chinese
398875,Tibetan
398978,Bengali
398978,Fast Food
398978,Combo
398978,Thalis
398986,Snacks
399026,Desserts
399026,Beverages
399108,Ice Cream
399118,North Indian
399118,South Indian
399118,Chaat
399118,Beverages
399133,Biryani
399133,Indian
399153,Fast Food
399171,South Indian
399189,Indian
399191,Fast Food
399191,Snacks
399191,Kebabs
399267,Bakery
399267,Sweets
399267,Desserts
399277,Chinese  Kerala
399291,Pizzas  Italian-American
399428,Indian
399428,Chinese
399450,Pizzas
399514,Indian
399514,Chinese
399514,Tandoor
399591,Continental
399591,Italian
399591,American
399608,Indian
399608,Tandoor
399608,Snacks
399608,Sweets
399608,North Indian
399611,South Indian  North Indian  Chinese
399764,Indian
399764,Snacks
399764,Fast Food
399764,Chinese
399764,Continental
399798,Chinese
399798,Indian
399798,North Indian
399798,Salads
399798,Beverages
399798,Desserts
399836,Indian
399838,Pizzas
399838,Italian
399838,Desserts
399838,Pastas
399842,American
399842,Continental
399842,Beverages
399842,Desserts
399904,Indian  Chinese
399912,Ice Cream
399912,Desserts
399912,Beverages
400113,South Indian
400113,Biryani
400113,Chinese
400113,Indian
400160,Pizzas  Kebabs  North Indian  Fast Food  Desserts
400188,Fast Food
400188,Street Food
400250,Indian  Chinese  Kebabs  Fast Food  Combo
400308,Snacks
400308,Fast Food
400394,Chinese
400394,Pizzas
400426,Chinese  Asian
400427,Bakery  Desserts  Ice Cream
400443,North Indian
400443,Maharashtrian
400443,Beverages
400493,Ice Cream
400493,Desserts
400503,Chinese
400663,Desserts  Ice Cream
400668,Indian
400668,Chinese
400765,Chinese
400765,South Indian
400765,Snacks
400765,Combo
400765,Beverages
400765,Desserts
400801,Chinese
400823,Indian
400823,Snacks
400823,Street Food
400823,Fast Food
400849,Fast Food
400882,North Indian
400884,Mughlai
400884,Indian
400884,Biryani
400884,Combo
400884,Andhra
400884,Beverages
400884,Kebabs
400884,Sweets
400884,Hyderabadi
400884,Tandoor
400905,Chinese
400906,Bakery
400906,Fast Food
400950,Bengali
400950,Indian
400950,Chinese
401053,Biryani
401053,Chaat
401053,Desserts
401053,Beverages
401069,Chinese
401069,Indian
401069,Biryani
401077,Indian
401077,Biryani
401160,Indian
401160,Chinese
401186,Italian
401186,Desserts
401186,Pizzas
401186,American
401186,Snacks
401197,Chinese  North Indian  Fast Food  Snacks  Beverages
401201,Tibetan
401201,Biryani
401201,Desserts
401201,Combo
401212,Bakery
401240,Fast Food  Snacks  Beverages  Combo
401340,Chinese
401340,Tandoor
401340,Indian
401340,Biryani
401340,South Indian
401459,Punjabi
401459,Gujarati
401459,Thalis
401459,North Indian
401459,Snacks
401459,Fast Food
401459,Chinese
401459,Biryani
401459,Combo
401500,Indian
401639,Chinese
401653,Barbecue
401653,American
401653,Pizzas
401653,Fast Food
401653,Chinese
401653,Healthy Food
401796,Continental
401796,Italian
401796,Mexican
401975,Chinese
401975,Indian
402000,Indian
402000,Chinese
402000,South Indian
402010,Bakery
402010,Desserts
402095,Kerala
402095,Biryani
402095,Seafood
402101,Beverages
402101,Juices
402101,Ice Cream
402101,Snacks
402101,American
402101,Arabian
402101,Grill
402167,Fast Food
402167,Snacks
402176,Beverages
402178,Bengali
402355,Biryani
402355,Hyderabadi
402513,North Indian
402599,Indian
402599,Biryani
402599,Snacks
402599,Fast Food
402599,Beverages
402621,South Indian
402638,Indian  Chinese  Fast Food  American  Biryani  Combo
402695,Desserts
402695,Ice Cream
402695,Healthy Food
402710,Bakery
402710,Desserts
402710,Ice Cream
402716,Beverages
402716,Ice Cream
402716,Desserts
402774,Fast Food
402783,Bakery
402783,Desserts
402783,Ice Cream
402783,Beverages
402783,Fast Food
402809,Pizzas
402809,Beverages
402809,Continental
402841,American
402841,Bakery
402841,Beverages
402841,Fast Food
402841,Ice Cream
402841,Desserts
402864,Pizzas
402864,Italian
402864,Mexican
402864,Desserts
402864,Fast Food
402864,Snacks
402881,Fast Food
402897,Indian
402897,Chinese
402929,North Indian
402929,Biryani
402929,Combo
402929,Snacks
402930,North Indian
402930,Biryani
402930,Combo
402930,Snacks
402931,North Indian
402931,Biryani
402931,Combo
402931,Snacks
402932,Pizzas
402932,Italian
402932,Healthy Food
402934,North Indian
402934,Biryani
402934,Combo
402934,Snacks
402935,North Indian
402935,Biryani
402935,Combo
402935,Snacks
402983,Indian
402983,North Indian
402983,Sweets
403007,Sweets
403007,Snacks
403196,North Indian
403196,Fast Food
403196,Chinese
403196,Mughlai
403197,Bakery
403197,Desserts
403197,Ice Cream
